scientific_name,month,river_seg,lat,long,elevation,mean_annual_ppt,ratio_valleywidth_to_valleyfloorwidth,ord_str,qd_sd
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,12,6185,-35,-72,42.15384615,70.0416654,2.680632787,7,5570.866652
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,1,8532,-40,-73,86.31818182,192.6666667,18.40214676,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,2,6775,-39,-73,91.29090909,139.761904,7.73398954,4,195.4099444
Percilia gillissi,2,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,2,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,1,8528,-40,-72,127.1551724,193.8472214,10.735122,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,1,4814,-38,-73,173.0347826,96.38095311,6.476367988,4,40.99982154
Percilia gillissi,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,2,8532,-40,-73,86.31818182,192.6666667,18.40214676,3,971.5374943
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,2,6775,-39,-73,91.29090909,139.761904,7.73398954,4,195.4099444
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,4044,-35,-71,201.1388889,64.74999891,4.342244125,4,1544.312195
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,8532,-40,-73,86.31818182,192.6666667,18.40214676,3,971.5374943
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,8531,-40,-73,101.7017544,194.25,19.25817239,3,971.5374943
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,3,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,2,5717,-36,-72,89.8125,73.93333588,3.637341519,6,3290.497922
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Percilia gillissi,2,4044,-35,-71,201.1388889,64.74999891,4.342244125,4,1544.312195
Percilia gillissi,2,4044,-35,-71,201.1388889,64.74999891,4.342244125,4,1544.312195
Percilia gillissi,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,1,8528,-40,-72,127.1551724,193.8472214,10.735122,3,971.5374943
Percilia gillissi,1,8528,-40,-72,127.1551724,193.8472214,10.735122,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,1,8528,-40,-72,127.1551724,193.8472214,10.735122,3,971.5374943
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,2,5717,-36,-72,89.8125,73.93333588,3.637341519,6,3290.497922
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,2,2751,-34,-71,352.85,50.49393827,3.9829068,6,165.4004226
Percilia gillissi,2,2751,-34,-71,352.85,50.49393827,3.9829068,6,165.4004226
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Percilia gillissi,2,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,1,8531,-40,-73,101.7017544,194.25,19.25817239,3,971.5374943
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,3,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,4044,-35,-71,201.1388889,64.74999891,4.342244125,4,1544.312195
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,8532,-40,-73,86.31818182,192.6666667,18.40214676,3,971.5374943
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,3,8531,-40,-73,101.7017544,194.25,19.25817239,3,971.5374943
Percilia gillissi,3,8531,-40,-73,101.7017544,194.25,19.25817239,3,971.5374943
Percilia gillissi,3,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,3,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,1,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,2,4044,-35,-71,201.1388889,64.74999891,4.342244125,4,1544.312195
Percilia gillissi,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Percilia gillissi,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,1,8531,-40,-73,101.7017544,194.25,19.25817239,3,971.5374943
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,8536,-40,-73,50.04424779,189.2916641,13.57040073,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,1,8531,-40,-73,101.7017544,194.25,19.25817239,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,2751,-34,-71,352.85,50.49393827,3.9829068,6,165.4004226
Percilia gillissi,2,2751,-34,-71,352.85,50.49393827,3.9829068,6,165.4004226
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,8538,-40,-73,45.85964912,187.1979198,11.39652594,3,971.5374943
Percilia gillissi,2,4044,-35,-71,201.1388889,64.74999891,4.342244125,4,1544.312195
Percilia gillissi,2,4044,-35,-71,201.1388889,64.74999891,4.342244125,4,1544.312195
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,1,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Percilia gillissi,2,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,5372,-35,-72,28.65137615,69.65,4.354146694,7,5570.866652
Percilia gillissi,3,5372,-35,-72,28.65137615,69.65,4.354146694,7,5570.866652
Percilia gillissi,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Percilia gillissi,1,6150,-35,-72,54.2,70.59523664,6.287205955,5,1275.259419
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,5372,-35,-72,28.65137615,69.65,4.354146694,7,5570.866652
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Percilia gillissi,2,3610,-34,-71,162.90625,43.16341121,5.718709548,2,1750.389286
Percilia gillissi,3,8531,-40,-73,101.7017544,194.25,19.25817239,3,971.5374943
Percilia gillissi,2,5717,-36,-72,89.8125,73.93333588,3.637341519,6,3290.497922
Percilia gillissi,1,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,3,644,-37,-72,165.7529412,94.2245101,4.587652144,3,656.0660846
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,2,6775,-39,-73,91.29090909,139.761904,7.73398954,4,195.4099444
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,2,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,5764,-36,-72,81.12037037,71.27777863,4.391394707,6,3290.497922
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,5993,-36,-72,99.35238095,70.95833333,2.351056413,6,1160.414781
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,3,5756,-36,-72,109.3333333,75.56666718,4.452714519,4,257.240611
Percilia gillissi,2,2751,-34,-71,352.85,50.49393827,3.9829068,6,165.4004226
Percilia gillissi,2,2751,-34,-71,352.85,50.49393827,3.9829068,6,165.4004226
Percilia gillissi,3,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,3,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,3,8507,-40,-73,38.5,185.2833344,2.664263362,4,971.5374943
Percilia gillissi,1,6733,-39,-73,86.61666667,134.1309531,6.433685386,6,2359.225673
Percilia gillissi,1,6733,-39,-73,86.61666667,134.1309531,6.433685386,6,2359.225673
Percilia gillissi,1,6733,-39,-73,86.61666667,134.1309531,6.433685386,6,2359.225673
Percilia gillissi,3,5243,-39,-72,134,134.3333333,3.894006396,5,628.0236726
Percilia gillissi,3,8539,-40,-73,44.54807692,186.6944453,11.19482029,3,971.5374943
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,4,4535,-39,-73,70.40178571,98.70238277,3.160259271,5,1745.722088
Percilia gillissi,2,5764,-36,-72,81.12037037,71.27777863,4.391394707,6,3290.497922
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,3,818,-37,-72,163.8802083,91.6588527,3.600447729,5,955.1016828
Percilia gillissi,2,3708,-35,-71,146.7207207,64.8333346,2.378894906,6,1544.312195
